,season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
6219,Spring 2018,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 17:55:00+00,Wyoming Hill,12,2.0,0.0,47.0,6220
6220,Spring 2018,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 17:58:00+00,Malden Center,13,0.0,5.0,42.0,6221
6223,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:00:00+00,Bradford,2,2.0,0.0,8.0,6224
6224,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:10:00+00,Lawrence,3,12.0,4.0,16.0,6225
6225,Spring 2018,CR-Greenbush,Greenbush Line,73,0,day_type_01,weekday,2018/01/01 14:57:00+00,West Hingham,6,0.0,1.0,7.0,6226
6226,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:17:00+00,Andover,4,10.0,0.0,26.0,6227
6227,Spring 2018,CR-Greenbush,Greenbush Line,73,0,day_type_01,weekday,2018/01/01 15:02:00+00,Nantasket Junction,7,0.0,0.0,7.0,6228
6228,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:22:00+00,Ballardvale,5,2.0,0.0,28.0,6229
6229,Spring 2018,CR-Greenbush,Greenbush Line,73,0,day_type_01,weekday,2018/01/01 15:05:00+00,Cohasset,8,0.0,4.0,3.0,6230
6230,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:29:00+00,North Wilmington,6,0.0,0.0,28.0,6231
6231,Spring 2018,CR-Greenbush,Greenbush Line,73,0,day_type_01,weekday,2018/01/01 15:13:00+00,North Scituate,9,0.0,1.0,2.0,6232
6232,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:36:00+00,Reading,7,5.0,0.0,33.0,6233
6233,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:41:00+00,Wakefield,8,4.0,0.0,37.0,6234
6234,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:44:00+00,Greenwood,9,0.0,0.0,37.0,6235
6235,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:46:00+00,Melrose Highlands,10,2.0,0.0,39.0,6236
6236,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:48:00+00,Melrose Cedar Park,11,0.0,0.0,39.0,6237
6237,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:50:00+00,Wyoming Hill,12,0.0,0.0,39.0,6238
6238,Spring 2018,CR-Haverhill,Haverhill Line,216,1,day_type_01,weekday,2018/01/01 19:54:00+00,Malden Center,13,1.0,2.0,38.0,6239
6241,Spring 2018,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 20:27:00+00,Bradford,2,7.0,0.0,24.0,6242
6242,Spring 2018,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 20:35:00+00,Lawrence,3,17.0,4.0,37.0,6243
6243,Spring 2018,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 20:42:00+00,Andover,4,7.0,0.0,44.0,6244
6244,Spring 2018,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 20:47:00+00,Ballardvale,5,1.0,0.0,45.0,6245
6247,Spring 2018,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 21:49:00+00,Bradford,2,0.0,0.0,16.0,6248
6248,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:47:00+00,Weymouth Landing/ East Braintree,4,0.0,15.0,94.0,6249
6249,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 15:48:00+00,Cohasset,3,4.0,0.0,20.0,6250
6250,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:28:00+00,Andover,4,28.0,0.0,101.0,6251
6252,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:53:00+00,East Weymouth,5,0.0,21.0,73.0,6253
6253,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:56:00+00,West Hingham,6,0.0,10.0,63.0,6254
6254,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 02:00:00+00,Nantasket Junction,7,0.0,24.0,39.0,6255
6255,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 02:03:00+00,Cohasset,8,0.0,11.0,28.0,6256
6256,Spring 2018,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 02:12:00+00,North Scituate,9,0.0,16.0,12.0,6257
6259,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:13:00+00,Quincy Center,3,0.0,1.0,36.0,6260
6260,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:22:00+00,Weymouth Landing/ East Braintree,4,0.0,9.0,27.0,6261
6261,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:28:00+00,East Weymouth,5,0.0,5.0,22.0,6262
6262,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:32:00+00,West Hingham,6,0.0,4.0,18.0,6263
6263,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:37:00+00,Nantasket Junction,7,0.0,6.0,12.0,6264
6264,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:40:00+00,Cohasset,8,0.0,6.0,6.0,6265
6265,Spring 2018,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:48:00+00,North Scituate,9,0.0,2.0,4.0,6266
6268,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:07:00+00,Bradford,2,15.0,0.0,32.0,6269
6269,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:16:00+00,Lawrence,3,28.0,0.0,60.0,6270
6270,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:23:00+00,Andover,4,19.0,0.0,79.0,6271
6271,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:29:00+00,Ballardvale,5,8.0,2.0,85.0,6272
6272,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:36:00+00,North Wilmington,6,10.0,0.0,95.0,6273
6273,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:43:00+00,Reading,7,33.0,0.0,128.0,6274
6274,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:49:00+00,Wakefield,8,34.0,0.0,162.0,6275
6275,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:52:00+00,Greenwood,9,13.0,0.0,175.0,6276
6276,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:54:00+00,Melrose Highlands,10,48.0,1.0,222.0,6277
6277,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:56:00+00,Melrose Cedar Park,11,9.0,0.0,231.0,6278
6278,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 10:58:00+00,Wyoming Hill,12,2.0,0.0,233.0,6279
6279,Spring 2018,CR-Haverhill,Haverhill Line,200,1,day_type_01,weekday,2018/01/01 11:02:00+00,Malden Center,13,6.0,12.0,227.0,6280
6282,Spring 2018,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:42:00+00,Bradford,2,15.0,0.0,34.0,6283
6283,Spring 2018,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:51:00+00,Lawrence,3,35.0,0.0,69.0,6284
6284,Spring 2018,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:58:00+00,Andover,4,31.0,0.0,100.0,6285
6287,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:34:00+00,Ballardvale,5,17.0,1.0,117.0,6288
6288,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 15:51:00+00,Nantasket Junction,4,1.0,0.0,21.0,6289
6289,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:12:00+00,Bradford,2,0.0,0.0,3.0,6290
6290,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:20:00+00,Lawrence,3,8.0,0.0,11.0,6291
6291,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:27:00+00,Andover,4,4.0,0.0,15.0,6292
6292,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:32:00+00,Ballardvale,5,0.0,0.0,15.0,6293
6293,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:39:00+00,North Wilmington,6,0.0,0.0,15.0,6294
6294,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:46:00+00,Reading,7,1.0,0.0,16.0,6295
6295,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:51:00+00,Wakefield,8,1.0,1.0,16.0,6296
6296,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:54:00+00,Greenwood,9,2.0,0.0,18.0,6297
6297,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:56:00+00,Melrose Highlands,10,0.0,0.0,18.0,6298
6298,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 02:58:00+00,Melrose Cedar Park,11,0.0,0.0,18.0,6299
6299,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 03:00:00+00,Wyoming Hill,12,0.0,1.0,17.0,6300
6300,Spring 2018,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/02 03:03:00+00,Malden Center,13,0.0,4.0,13.0,6301
6303,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 03:52:00+00,Bradford,2,1.0,0.0,3.0,6304
6304,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:00:00+00,Lawrence,3,4.0,1.0,6.0,6305
6305,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:07:00+00,Andover,4,3.0,0.0,9.0,6306
6306,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:12:00+00,Ballardvale,5,0.0,0.0,9.0,6307
6307,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:19:00+00,North Wilmington,6,0.0,1.0,8.0,6308
6308,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:26:00+00,Reading,7,0.0,0.0,8.0,6309
6309,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:31:00+00,Wakefield,8,0.0,0.0,8.0,6310
6310,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:34:00+00,Greenwood,9,1.0,1.0,8.0,6311
6311,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:36:00+00,Melrose Highlands,10,0.0,0.0,8.0,6312
6312,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 15:56:00+00,West Hingham,5,4.0,0.0,25.0,6313
6313,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:38:00+00,Melrose Cedar Park,11,0.0,0.0,8.0,6314
6314,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 16:03:00+00,East Weymouth,6,10.0,0.0,35.0,6315
6315,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 16:09:00+00,Weymouth Landing/ East Braintree,7,2.0,2.0,35.0,6316
6316,Spring 2018,CR-Greenbush,Greenbush Line,80,1,day_type_01,weekday,2018/01/01 16:18:00+00,Quincy Center,8,5.0,2.0,38.0,6317
6319,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 16:57:00+00,North Scituate,2,6.0,0.0,10.0,6320
6320,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:04:00+00,Cohasset,3,5.0,1.0,14.0,6321
6321,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:08:00+00,Nantasket Junction,4,1.0,0.0,15.0,6322
6322,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:13:00+00,West Hingham,5,2.0,0.0,17.0,6323
6323,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:17:00+00,East Weymouth,6,7.0,0.0,24.0,6324
6324,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:23:00+00,Weymouth Landing/ East Braintree,7,4.0,0.0,28.0,6325
6325,Spring 2018,CR-Greenbush,Greenbush Line,82,1,day_type_01,weekday,2018/01/01 17:32:00+00,Quincy Center,8,3.0,2.0,29.0,6326
6328,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:18:00+00,North Scituate,2,1.0,0.0,7.0,6329
6329,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:25:00+00,Cohasset,3,3.0,0.0,10.0,6330
6330,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:28:00+00,Nantasket Junction,4,0.0,0.0,10.0,6331
6331,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:33:00+00,West Hingham,5,1.0,0.0,11.0,6332
6332,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:37:00+00,East Weymouth,6,3.0,0.0,14.0,6333
6333,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:43:00+00,Weymouth Landing/ East Braintree,7,4.0,0.0,18.0,6334
6334,Spring 2018,CR-Greenbush,Greenbush Line,84,1,day_type_01,weekday,2018/01/01 19:52:00+00,Quincy Center,8,0.0,1.0,17.0,6335
6337,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 20:54:00+00,North Scituate,2,3.0,0.0,6.0,6338
6338,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:01:00+00,Cohasset,3,4.0,0.0,10.0,6339
6339,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:04:00+00,Nantasket Junction,4,2.0,0.0,12.0,6340
6340,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:09:00+00,West Hingham,5,2.0,0.0,14.0,6341
6341,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:12:00+00,East Weymouth,6,8.0,2.0,20.0,6342
6342,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:18:00+00,Weymouth Landing/ East Braintree,7,4.0,0.0,24.0,6343
6343,Spring 2018,CR-Greenbush,Greenbush Line,86,1,day_type_01,weekday,2018/01/01 21:28:00+00,Quincy Center,8,0.0,2.0,22.0,6344
6346,Spring 2018,CR-Greenbush,Greenbush Line,88,1,day_type_01,weekday,2018/01/01 22:27:00+00,North Scituate,2,1.0,0.0,5.0,6347
6347,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:41:00+00,North Wilmington,6,25.0,0.0,142.0,6348
6349,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:40:00+00,Wyoming Hill,12,0.0,0.0,8.0,6350
6350,Spring 2018,CR-Haverhill,Haverhill Line,228,1,day_type_01,weekday,2018/01/02 04:43:00+00,Malden Center,13,0.0,2.0,6.0,6351
6353,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:36:00+00,Wakefield,8,94.0,0.0,355.0,6354
6354,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:39:00+00,Greenwood,9,30.0,0.0,385.0,6355
6355,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:41:00+00,Melrose Highlands,10,77.0,0.0,462.0,6356
6356,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:43:00+00,Melrose Cedar Park,11,49.0,0.0,511.0,6357
6357,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:45:00+00,Wyoming Hill,12,31.0,0.0,542.0,6358
6358,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:48:00+00,Reading,7,113.0,1.0,254.0,6359
6359,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 15:43:00+00,Quincy Center,3,3.0,0.0,9.0,6360
6360,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 15:52:00+00,Weymouth Landing/ East Braintree,4,1.0,0.0,10.0,6361
6361,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 15:58:00+00,East Weymouth,5,0.0,1.0,9.0,6362
6362,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 16:03:00+00,West Hingham,6,0.0,2.0,7.0,6363
6363,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 16:07:00+00,Nantasket Junction,7,0.0,1.0,6.0,6364
6364,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 16:10:00+00,Cohasset,8,0.0,1.0,5.0,6365
6365,Spring 2018,CR-Greenbush,Greenbush Line,75,0,day_type_01,weekday,2018/01/01 16:18:00+00,North Scituate,9,0.0,2.0,3.0,6366
6367,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:54:00+00,Wakefield,8,69.0,0.0,323.0,6368
6368,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:57:00+00,Greenwood,9,26.0,0.0,349.0,6369
6369,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:59:00+00,Melrose Highlands,10,45.0,0.0,394.0,6370
6370,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 12:01:00+00,Melrose Cedar Park,11,9.0,0.0,403.0,6371
6371,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 12:03:00+00,Wyoming Hill,12,19.0,0.0,422.0,6372
6372,Spring 2018,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 12:07:00+00,Malden Center,13,7.0,18.0,411.0,6373
6375,Spring 2018,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:42:00+00,Bradford,2,25.0,0.0,120.0,6376
6376,Spring 2018,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:52:00+00,Lawrence,3,97.0,2.0,215.0,6377
6377,Spring 2018,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:59:00+00,Andover,4,143.0,0.0,358.0,6378
6378,Spring 2018,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:04:00+00,Ballardvale,5,73.0,2.0,429.0,6379
6381,Spring 2018,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:37:00+00,Bradford,2,67.0,0.0,92.0,6382
6382,Spring 2018,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:46:00+00,Lawrence,3,108.0,3.0,197.0,6383
6383,Spring 2018,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:53:00+00,Andover,4,104.0,1.0,300.0,6384
6384,Spring 2018,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:59:00+00,Ballardvale,5,63.0,1.0,362.0,6385
6387,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:07:00+00,Bradford,2,8.0,0.0,28.0,6388
6388,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:15:00+00,Lawrence,3,22.0,1.0,49.0,6389
6389,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:22:00+00,Andover,4,16.0,2.0,63.0,6390
6390,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:27:00+00,Ballardvale,5,3.0,0.0,66.0,6391
6391,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:34:00+00,North Wilmington,6,5.0,0.0,71.0,6392
6392,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:41:00+00,Reading,7,16.0,1.0,86.0,6393
6393,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:46:00+00,Wakefield,8,12.0,0.0,98.0,6394
6394,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:49:00+00,Greenwood,9,6.0,0.0,104.0,6395
6395,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:51:00+00,Melrose Highlands,10,3.0,0.0,107.0,6396
6396,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:53:00+00,Melrose Cedar Park,11,2.0,1.0,108.0,6397
6397,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:55:00+00,Wyoming Hill,12,1.0,1.0,108.0,6398
6398,Spring 2018,CR-Haverhill,Haverhill Line,210,1,day_type_01,weekday,2018/01/01 14:58:00+00,Malden Center,13,0.0,4.0,104.0,6399
6401,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 12:45:00+00,Malden Center,2,4.0,0.0,49.0,6402
6402,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 12:48:00+00,Wyoming Hill,3,1.0,0.0,50.0,6403
6403,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 12:50:00+00,Melrose Cedar Park,4,1.0,0.0,51.0,6404
6404,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 12:53:00+00,Melrose Highlands,5,0.0,1.0,50.0,6405
6405,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 12:56:00+00,Greenwood,6,0.0,1.0,49.0,6406
6406,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:00:00+00,Wakefield,7,1.0,4.0,46.0,6407
6407,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:06:00+00,Reading,8,1.0,5.0,42.0,6408
6408,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:12:00+00,North Wilmington,9,0.0,0.0,42.0,6409
6409,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:19:00+00,Ballardvale,10,0.0,7.0,35.0,6410
6410,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:24:00+00,Andover,11,1.0,12.0,24.0,6411
6411,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:31:00+00,Lawrence,12,1.0,15.0,10.0,6412
6412,Spring 2018,CR-Haverhill,Haverhill Line,201,0,day_type_01,weekday,2018/01/01 13:40:00+00,Bradford,13,0.0,1.0,9.0,6413
6415,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:31:00+00,Malden Center,2,7.0,2.0,15.0,6416
6416,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:34:00+00,Wyoming Hill,3,1.0,0.0,16.0,6417
6417,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:36:00+00,Melrose Cedar Park,4,0.0,0.0,16.0,6418
6418,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:39:00+00,Melrose Highlands,5,0.0,0.0,16.0,6419
6419,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:42:00+00,Greenwood,6,0.0,0.0,16.0,6420
6420,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:46:00+00,Wakefield,7,0.0,1.0,15.0,6421
6421,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:52:00+00,Reading,8,0.0,2.0,13.0,6422
6422,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 14:58:00+00,North Wilmington,9,0.0,1.0,12.0,6423
6423,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 15:05:00+00,Ballardvale,10,0.0,2.0,10.0,6424
6424,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 15:10:00+00,Andover,11,0.0,7.0,3.0,6425
6425,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 15:17:00+00,Lawrence,12,3.0,2.0,4.0,6426
6426,Spring 2018,CR-Haverhill,Haverhill Line,203,0,day_type_01,weekday,2018/01/01 15:26:00+00,Bradford,13,0.0,0.0,4.0,6427
6428,Spring 2018,CR-Haverhill,Haverhill Line,286,1,day_type_01,weekday,2018/01/01 12:51:00+00,Malden Center,13,10.0,18.0,534.0,6429
6430,Spring 2018,CR-Haverhill,Haverhill Line,205,0,day_type_01,weekday,2018/01/01 15:41:00+00,Malden Center,2,1.0,0.0,32.0,6431
6431,Spring 2018,CR-Haverhill,Haverhill Line,205,0,day_type_01,weekday,2018/01/01 15:44:00+00,Wyoming Hill,3,0.0,0.0,32.0,6432
6432,Spring 2018,CR-Haverhill,Haverhill Line,205,0,day_type_01,weekday,2018/01/01 15:46:00+00,Melrose Cedar Park,4,0.0,2.0,30.0,6433
6433,Spring 2018,CR-Haverhill,Haverhill Line,205,0,day_type_01,weekday,2018/01/01 15:49:00+00,Melrose Highlands,5,1.0,1.0,30.0,6434
